family,stage_hint,behavior_stage,actual_offset_s,target_offset_s,rep,run,snap_name,snap_dir,pslist_count,pslist_unique_names,pslist_avg_threads,pslist_wow64_count,pslist_exited_count,pslist_ransom_procs,pslist_wannacry_procs,pslist_avg_children,pslist_max_children,pslist_parent_missing_count,psscan_count,hidden_process_count,cmdline_count,cmdline_with_args,cmdline_suspicious_count,cmdline_avg_length,cmdline_max_length,cmdline_unusual_dir_count,cmdline_script_tool_count,dlllist_total,dlllist_unique_dlls,dlllist_avg_per_process,dlllist_non_system,dlllist_avg_load_total_per_process,dlllist_max_load_total_per_process,dlllist_avg_max_loadcount_per_process,dlllist_unusual_path_pid_count,dlllist_unusual_path_hit_count,dlllist_crypto_pid_count,dlllist_crypto_hit_count,dlllist_crypto_dlls,ldrmodules_total,ldrmodules_not_in_load,ldrmodules_not_in_init,ldrmodules_not_in_mem,ldrmodules_hidden_count,ldrmodules_avg_per_process,ldrmodules_max_per_process,ldrmodules_suspicious_path_pid_count,ldrmodules_suspicious_path_hit_count,vad_total,vad_exec_count,vad_private_exec,vad_pid_count,vad_avg_regions_per_process,vad_max_regions_per_process,vad_avg_total_mem_per_process,vad_max_total_mem_per_process,vad_avg_max_region_size_per_process,vad_private_pid_count,vad_private_region_count,vad_rwx_pid_count,vad_rwx_region_count,malfind_count,malfind_mz_regions,malfind_rwx_region_count,malfind_private,malfind_private_exec,malfind_shellcode_regions,malfind_pid_count,malfind_avg_regions_per_process,malfind_max_regions_per_process,malfind_rwx_pid_count,handle_total,handle_avg_per_process,handle_file_count,handle_registry_count,handle_mutex_count,handle_process_count,handle_thread_count,handle_port_count,handle_event_count,handle_section_count,handle_semaphore_count,handle_timer_count,handle_desktop_count,handle_directory_count,handle_token_count,handle_file_ratio,handle_registry_ratio,handle_mutex_ratio,handle_encrypted_files,handle_wncryt_count,handle_eky_count,handle_fun_count,filescan_total,filescan_encrypted,filescan_ransom_notes,filescan_wncryt,filescan_fun,filescan_jigsaw_notes,priv_total_enabled,netstat_total,netstat_established,netstat_listening,netstat_unique_ips,netstat_outbound_count,netstat_smb_connections,netstat_established_ratio,netstat_outbound_ratio,vad_exec_ratio,vad_priv_exec_ratio,vad_rwx_ratio,vad_private_ratio,ldrmodules_suspicious_path_ratio,filescan_encrypted_ratio,cmdline_unusual_dir_ratio,dlllist_unusual_path_ratio,dlllist_crypto_ratio,malfind_rwx_ratio
Benign,0,0,78,5,1,1,Benign_T005_rep01_032406,/mnt/d/Patrick/VMSnapshots/Datasets/Benign_20260413_032217/T005_rep01,95,53,13.55,2,3,0,0,4.48,37,6,104,9,95,95,1,71.81,1037,5,0,3993,830,62.39,4452,349.98,1646.0,5.72,5,62,57,125,7,272,25,37,25,0,8.77,62,1,1,17393,5799,15,92,189.05,2485,0.0,0.0,0.0,91,7729,4,15,3,0,3,3,3,0,3,1.0,1,3,38964,512.68,1782,3127,707,878,1755,2085,10003,1190,1756,922,76,195,544,0.0457,0.0803,0.0181,0,0,0,0,5678,1,0,0,0,0,1131,40,0,28,1,10,0,0.0,0.25,0.3334,0.0009,0.0009,0.4444,0.0037,0.0002,0.0526,0.0155,0.0313,1.0
Benign,0,0,78,5,2,6,Benign_T005_rep02_034317,/mnt/d/Patrick/VMSnapshots/Datasets/Benign_20260413_032217/T005_rep02,112,58,13.39,1,3,0,0,4.62,38,6,114,2,112,112,3,144.64,1123,10,1,3123,661,30.32,3616,165.3,1634.0,4.14,3,46,47,126,7,536,79,113,79,0,9.93,191,1,1,21026,6506,20,109,192.9,3426,0.0,0.0,0.0,108,10037,4,15,16,0,0,5,5,0,10,1.6,4,0,39674,466.75,1975,2694,716,966,2082,1961,10844,1185,1963,902,74,207,399,0.0498,0.0679,0.018,0,0,0,0,5151,1,0,0,0,0,1227,44,4,28,2,14,0,0.0909,0.3182,0.3094,0.001,0.0007,0.4774,0.0019,0.0002,0.0893,0.0147,0.0403,0.0
Benign,0,0,78,5,3,11,Benign_T005_rep03_040139,/mnt/d/Patrick/VMSnapshots/Datasets/Benign_20260413_032217/T005_rep03,95,52,12.64,1,3,0,0,4.7,38,5,108,13,95,95,1,72.65,1037,5,0,4725,895,63.85,5124,353.11,1634.0,5.84,8,75,65,151,7,342,32,51,32,0,14.25,137,2,3,17296,5753,15,92,188.0,2360,0.0,0.0,0.0,91,7746,4,15,4,0,4,4,4,0,3,1.33,2,3,38955,505.91,1825,3299,777,879,1604,2030,10127,1219,1755,903,75,196,670,0.0468,0.0847,0.0199,0,0,0,0,5944,1,0,0,0,0,1132,40,0,28,1,10,0,0.0,0.25,0.3326,0.0009,0.0009,0.4478,0.0088,0.0002,0.0526,0.0159,0.032,1.0
Benign,0,0,78,5,4,16,Benign_T005_rep04_042022,/mnt/d/Patrick/VMSnapshots/Datasets/Benign_20260413_032217/T005_rep04,99,54,12.83,2,3,0,0,4.67,39,6,108,9,99,99,1,73.17,1037,5,0,4662,874,60.55,5179,337.71,1640.0,5.84,7,75,67,157,7,426,42,62,42,0,13.74,137,2,3,17935,6015,15,96,186.82,2400,0.0,0.0,0.0,95,7953,4,15,3,0,3,3,3,0,3,1.0,1,3,39864,492.15,1852,3295,771,906,1676,2106,10406,1227,1783,927,77,204,593,0.0465,0.0827,0.0193,0,0,0,0,6025,1,0,0,0,0,1149,40,0,28,1,10,0,0.0,0.25,0.3354,0.0008,0.0008,0.4434,0.007,0.0002,0.0505,0.0161,0.0337,1.0
Benign,0,0,78,5,5,21,Benign_T005_rep05_043912,/mnt/d/Patrick/VMSnapshots/Datasets/Benign_20260413_032217/T005_rep05,106,54,13.34,1,3,0,0,4.77,38,6,109,3,106,106,1,60.9,985,5,0,2788,614,48.07,3480,297.97,1634.0,5.38,5,44,49,118,7,178,36,53,36,0,6.14,39,0,0,20321,6254,18,103,197.29,3506,0.0,0.0,0.0,102,9864,4,15,12,0,0,3,3,0,9,1.33,4,0,36029,486.88,1811,2154,673,940,1898,1865,9864,994,1869,796,67,179,399,0.0503,0.0598,0.0187,0,0,0,0,4685,1,0,0,0,0,1179,44,4,28,2,14,0,0.0909,0.3182,0.3078,0.0009,0.0007,0.4854,0.0,0.0002,0.0472,0.0158,0.0423,0.0
Benign,0,0,78,10,1,2,Benign_T010_rep01_032752,/mnt/d/Patrick/VMSnapshots/Datasets/Benign_20260413_032217/T010_rep01,95,52,13.04,1,3,0,0,4.7,38,5,107,12,95,95,2,113.76,1123,8,0,4480,870,51.49,5050,291.15,1640.0,5.31,5,71,63,143,7,403,39,64,39,0,10.89,106,1,1,17433,5763,15,92,189.49,2344,0.0,0.0,0.0,91,7801,4,15,3,0,3,3,3,0,3,1.0,1,3,37867,498.25,1773,3034,649,876,1601,2022,10012,1130,1706,911,74,192,538,0.0468,0.0801,0.0171,0,0,0,0,5928,1,0,0,0,0,1112,40,0,28,1,10,0,0.0,0.25,0.3306,0.0009,0.0009,0.4475,0.0025,0.0002,0.0842,0.0158,0.0319,1.0
Benign,0,0,80,10,2,7,Benign_T010_rep02_034706,/mnt/d/Patrick/VMSnapshots/Datasets/Benign_20260413_032217/T010_rep02,110,55,13.7,1,3,0,0,4.74,38,5,112,2,110,110,1,60.28,985,5,0,2828,617,48.76,3427,292.14,1634.0,5.38,4,43,49,128,7,503,48,62,48,0,14.37,148,1,1,21395,6561,20,107,199.95,3685,0.0,0.0,0.0,106,10350,4,15,16,0,0,5,5,0,9,1.78,3,0,38468,486.94,1950,2569,731,960,2048,1935,10484,1138,1977,842,71,190,384,0.0507,0.0668,0.019,0,0,0,0,4785,0,0,0,0,0,1165,44,4,28,2,14,0,0.0909,0.3182,0.3067,0.0009,0.0007,0.4838,0.002,0.0,0.0455,0.0152,0.0453,0.0
Benign,0,0,78,10,3,12,Benign_T010_rep03_040516,/mnt/d/Patrick/VMSnapshots/Datasets/Benign_20260413_032217/T010_rep03,107,56,13.06,1,3,0,0,4.61,37,6,110,3,107,107,3,136.17,1123,9,1,2052,459,22.3,2340,111.52,1277.0,3.78,3,41,33,85,7,678,67,89,67,0,17.38,145,1,1,20037,6269,18,104,192.66,3065,0.0,0.0,0.0,103,9481,4,15,25,0,2,5,5,0,12,2.08,4,1,26627,459.09,1422,1243,494,802,1495,1502,7287,649,1574,582,49,142,306,0.0534,0.0467,0.0186,0,0,0,0,4569,0,0,0,0,0,1219,44,4,28,2,14,0,0.0909,0.3182,0.3129,0.0009,0.0007,0.4732,0.0015,0.0,0.0841,0.02,0.0414,0.08
Benign,0,0,78,10,4,17,Benign_T010_rep04_042410,/mnt/d/Patrick/VMSnapshots/Datasets/Benign_20260413_032217/T010_rep04,95,53,13.13,1,3,0,0,4.7,37,4,107,12,95,95,2,113.45,1123,8,0,4822,893,55.43,5206,302.07,1640.0,5.45,7,73,67,151,7,369,29,56,29,0,11.53,106,1,1,16997,5719,15,92,184.75,2292,0.0,0.0,0.0,91,7460,4,15,4,0,4,4,4,0,3,1.33,2,3,39498,499.97,1789,3314,684,877,1695,2083,10363,1244,1739,934,77,201,664,0.0453,0.0839,0.0173,0,0,0,0,5911,1,0,0,0,0,1131,40,0,28,1,10,0,0.0,0.25,0.3365,0.0009,0.0009,0.4389,0.0027,0.0002,0.0842,0.0151,0.0313,1.0
Benign,0,0,78,10,5,22,Benign_T010_rep05_044300,/mnt/d/Patrick/VMSnapshots/Datasets/Benign_20260413_032217/T010_rep05,97,54,12.76,1,3,0,0,4.57,37,5,107,10,97,97,2,74.35,1037,5,1,4857,886,63.08,5235,347.18,1640.0,5.84,8,75,67,155,7,364,25,43,25,0,14.0,106,1,1,17272,5838,15,94,183.74,2299,0.0,0.0,0.0,93,7557,4,15,4,0,4,4,4,0,3,1.33,2,3,39964,499.55,1827,3368,685,888,1677,2101,10422,1268,1772,936,78,199,663,0.0457,0.0843,0.0171,0,0,0,0,5961,1,0,0,0,0,1160,40,0,28,1,10,0,0.0,0.25,0.338,0.0009,0.0009,0.4375,0.0027,0.0002,0.0515,0.0154,0.0319,1.0
Benign,0,0,78,20,1,3,Benign_T020_rep01_033141,/mnt/d/Patrick/VMSnapshots/Datasets/Benign_20260413_032217/T020_rep01,94,52,12.64,2,3,0,0,4.43,38,6,106,12,94,94,2,113.72,1123,8,0,4696,903,54.6,5099,294.6,1634.0,5.37,7,73,64,148,7,151,12,33,12,0,5.39,63,1,1,17087,5656,15,91,187.77,2407,0.0,0.0,0.0,90,7698,4,15,4,0,4,4,4,0,3,1.33,2,3,38234,503.08,1778,3180,678,873,1604,2007,10013,1185,1728,901,74,196,667,0.0465,0.0832,0.0177,0,0,0,0,5977,1,0,0,0,0,1127,40,0,28,1,10,0,0.0,0.25,0.331,0.0009,0.0009,0.4505,0.0066,0.0002,0.0851,0.0155,0.0315,1.0
Benign,0,0,78,20,2,8,Benign_T020_rep02_035036,/mnt/d/Patrick/VMSnapshots/Datasets/Benign_20260413_032217/T020_rep02,110,57,13.29,1,3,0,0,4.54,37,6,114,4,110,110,3,143.31,1123,10,1,2359,594,24.32,2883,138.95,1634.0,2.91,4,42,34,81,7,161,63,89,63,0,4.6,42,1,1,20199,6404,20,107,188.78,3141,0.0,0.0,0.0,106,9445,4,15,11,0,1,6,6,0,8,1.38,3,1,34780,463.73,1804,2195,683,943,1874,1786,9423,1000,1866,757,65,182,282,0.0519,0.0631,0.0196,0,0,0,0,4724,0,0,0,0,0,1205,44,4,28,2,14,0,0.0909,0.3182,0.317,0.001,0.0007,0.4676,0.0062,0.0,0.0909,0.0178,0.0343,0.0909
Benign,0,0,78,20,3,13,Benign_T020_rep03_040901,/mnt/d/Patrick/VMSnapshots/Datasets/Benign_20260413_032217/T020_rep03,95,53,12.6,1,3,0,0,4.7,38,5,108,13,95,95,2,113.15,1123,8,0,4484,881,51.54,5020,288.76,1634.0,5.31,5,71,63,147,7,219,25,50,25,0,6.44,59,1,1,17711,5730,15,92,192.51,2527,0.0,0.0,0.0,91,8151,4,15,3,0,3,3,3,0,3,1.0,1,3,38074,488.13,1814,3081,677,877,1588,2008,10057,1130,1738,908,75,193,554,0.0476,0.0809,0.0178,0,0,0,0,5954,1,0,0,0,0,1132,40,0,28,1,10,0,0.0,0.25,0.3235,0.0008,0.0008,0.4602,0.0046,0.0002,0.0842,0.0158,0.0328,1.0
Benign,0,0,78,20,4,18,Benign_T020_rep04_042756,/mnt/d/Patrick/VMSnapshots/Datasets/Benign_20260413_032217/T020_rep04,94,52,12.53,2,3,0,0,4.43,37,6,108,14,94,94,2,87.43,1037,6,0,4662,886,63.0,5070,346.45,1634.0,5.76,8,76,64,149,7,161,10,29,10,0,6.19,62,1,1,17118,5705,15,91,188.11,2516,0.0,0.0,0.0,90,7664,4,15,4,0,4,4,4,0,3,1.33,2,3,38357,504.7,1782,3246,683,870,1579,2001,9979,1198,1752,899,74,195,639,0.0465,0.0846,0.0178,0,0,0,0,5904,1,0,0,0,0,1129,40,0,28,1,10,0,0.0,0.25,0.3333,0.0009,0.0009,0.4477,0.0062,0.0002,0.0638,0.0163,0.032,1.0
Benign,0,0,78,20,5,23,Benign_T020_rep05_044647,/mnt/d/Patrick/VMSnapshots/Datasets/Benign_20260413_032217/T020_rep05,96,53,12.55,2,3,0,0,4.52,38,6,107,11,96,96,1,76.17,1037,5,0,4887,906,62.65,5264,339.92,1634.0,5.85,8,75,68,161,7,313,22,41,22,0,12.04,63,1,1,17444,5826,15,93,187.57,2367,0.0,0.0,0.0,92,7790,4,15,4,0,4,4,4,0,3,1.33,2,3,39861,492.11,1868,3416,718,886,1634,2068,10357,1246,1785,933,78,204,674,0.0469,0.0857,0.018,0,0,0,0,6001,1,0,0,0,0,1137,40,0,28,1,10,0,0.0,0.25,0.334,0.0009,0.0009,0.4466,0.0032,0.0002,0.0521,0.0153,0.0329,1.0
Benign,0,0,78,45,1,4,Benign_T045_rep01_033532,/mnt/d/Patrick/VMSnapshots/Datasets/Benign_20260413_032217/T045_rep01,93,51,12.7,2,3,0,0,4.6,37,6,108,15,93,93,2,90.04,1037,6,0,4872,906,62.46,5273,342.41,1634.0,5.77,8,75,68,159,7,250,28,43,28,0,12.5,137,2,3,16961,5674,15,90,188.46,2422,0.0,0.0,0.0,89,7555,4,15,4,0,4,4,4,0,3,1.33,2,3,39658,495.73,1861,3387,769,864,1612,2043,10290,1231,1785,944,78,202,662,0.0469,0.0854,0.0194,0,0,0,0,5977,1,0,0,0,0,1105,40,0,28,1,10,0,0.0,0.25,0.3345,0.0009,0.0009,0.4454,0.012,0.0002,0.0645,0.0154,0.0326,1.0
Benign,0,0,78,45,2,9,Benign_T045_rep02_035415,/mnt/d/Patrick/VMSnapshots/Datasets/Benign_20260413_032217/T045_rep02,97,54,12.52,1,3,0,0,4.8,38,5,111,14,97,97,1,70.64,1037,5,0,4479,869,58.93,5032,335.63,1634.0,5.68,6,73,64,145,7,336,42,58,42,0,12.92,137,2,3,17956,5874,15,94,191.02,2389,0.0,0.0,0.0,93,8152,4,15,3,0,3,3,3,0,3,1.0,1,3,38463,493.12,1850,3167,797,890,1570,1998,10068,1131,1746,904,77,197,555,0.0481,0.0823,0.0207,0,0,0,0,5976,1,0,0,0,0,1180,40,0,28,1,10,0,0.0,0.25,0.3271,0.0008,0.0008,0.454,0.0089,0.0002,0.0515,0.0163,0.0324,1.0
Benign,0,0,78,45,3,14,Benign_T045_rep03_041245,/mnt/d/Patrick/VMSnapshots/Datasets/Benign_20260413_032217/T045_rep03,96,52,12.59,1,3,0,0,4.75,39,5,108,12,96,96,2,111.85,1123,8,0,4825,911,54.83,5229,299.33,1634.0,5.39,8,75,66,152,7,279,29,52,29,0,9.62,137,2,3,17488,5787,15,93,188.04,2465,0.0,0.0,0.0,92,7880,4,15,4,0,4,4,4,0,3,1.33,2,3,39137,501.76,1835,3307,797,885,1602,2045,10179,1220,1757,910,75,199,656,0.0469,0.0845,0.0204,0,0,0,0,5986,1,0,0,0,0,1137,40,0,28,1,10,0,0.0,0.25,0.3309,0.0009,0.0009,0.4506,0.0108,0.0002,0.0833,0.0155,0.0315,1.0
Benign,0,0,78,45,4,19,Benign_T045_rep04_043127,/mnt/d/Patrick/VMSnapshots/Datasets/Benign_20260413_032217/T045_rep04,96,55,12.33,2,3,0,0,4.32,37,6,107,11,96,96,3,112.41,1123,8,1,4703,895,53.44,5097,288.65,1634.0,5.39,7,73,65,149,7,140,14,37,14,0,5.0,41,1,1,16941,5654,15,93,182.16,2422,0.0,0.0,0.0,92,7532,4,15,4,0,4,4,4,0,3,1.33,2,3,38239,490.24,1771,3190,681,879,1572,1995,9988,1188,1730,907,75,201,661,0.0463,0.0834,0.0178,0,0,0,0,5948,1,0,0,0,0,1196,40,0,28,1,10,0,0.0,0.25,0.3337,0.0009,0.0009,0.4446,0.0071,0.0002,0.0833,0.0155,0.0317,1.0
Benign,0,0,78,45,5,24,Benign_T045_rep05_045023,/mnt/d/Patrick/VMSnapshots/Datasets/Benign_20260413_032217/T045_rep05,93,51,12.6,2,3,0,0,4.6,37,6,109,16,93,93,2,114.99,1123,8,0,4469,871,52.58,4922,288.71,1634.0,5.29,8,75,62,143,7,126,16,38,16,0,4.2,63,1,1,16968,5673,15,90,188.53,2449,0.0,0.0,0.0,89,7568,4,15,4,0,4,4,4,0,3,1.33,2,3,38133,508.44,1772,3214,679,864,1578,2002,9943,1193,1742,893,73,191,630,0.0465,0.0843,0.0178,0,0,0,0,5922,1,0,0,0,0,1105,40,0,28,1,10,0,0.0,0.25,0.3343,0.0009,0.0009,0.446,0.0079,0.0002,0.086,0.0168,0.032,1.0
Benign,0,0,90,90,1,5,Benign_T090_rep01_033940,/mnt/d/Patrick/VMSnapshots/Datasets/Benign_20260413_032217/T090_rep01,111,56,13.49,1,3,0,0,4.58,38,6,113,2,111,111,3,145.8,1123,10,1,3168,663,31.68,3611,172.28,1634.0,4.02,5,50,45,122,7,622,66,86,66,0,15.95,150,1,1,20953,6521,20,108,194.01,3588,0.0,0.0,0.0,107,10021,4,15,19,0,0,5,5,0,11,1.73,4,0,36283,490.31,1812,2440,734,964,1970,1862,9669,1077,1832,784,64,175,416,0.0499,0.0672,0.0202,0,0,0,0,5028,0,0,0,0,0,1191,44,4,28,2,14,0,0.0909,0.3182,0.3112,0.001,0.0007,0.4783,0.0016,0.0,0.0901,0.0158,0.0385,0.0
Benign,0,0,90,90,2,10,Benign_T090_rep02_035803,/mnt/d/Patrick/VMSnapshots/Datasets/Benign_20260413_032217/T090_rep02,96,54,12.49,2,3,0,0,4.32,37,6,107,11,96,96,3,112.85,1123,8,1,4754,894,54.02,5172,293.6,1634.0,5.39,8,75,65,148,7,201,17,41,17,0,6.7,68,1,1,17275,5740,15,93,185.75,2549,0.0,0.0,0.0,92,7739,4,15,4,0,4,4,4,0,3,1.33,2,3,38808,497.54,1809,3312,749,880,1608,2013,10067,1207,1761,904,75,200,640,0.0466,0.0853,0.0193,0,0,0,0,5928,1,0,0,0,0,1177,40,0,28,1,10,0,0.0,0.25,0.3323,0.0009,0.0009,0.448,0.005,0.0002,0.0833,0.0158,0.0311,1.0
Benign,0,0,90,90,3,15,Benign_T090_rep03_041639,/mnt/d/Patrick/VMSnapshots/Datasets/Benign_20260413_032217/T090_rep03,95,52,13.2,1,3,0,0,4.7,37,4,106,11,95,95,2,113.91,1123,8,0,5041,912,57.94,5438,317.59,1640.0,5.52,8,75,70,162,7,432,38,63,38,0,13.94,137,2,3,17387,5805,15,92,188.99,2482,0.0,0.0,0.0,91,7722,4,15,4,0,4,4,4,0,3,1.33,2,3,40901,498.79,1885,3473,770,878,1718,2118,10632,1283,1801,973,80,206,668,0.0461,0.0849,0.0188,0,0,0,0,5978,1,0,0,0,0,1112,40,0,28,1,10,0,0.0,0.25,0.3339,0.0009,0.0009,0.4441,0.0069,0.0002,0.0842,0.0149,0.0321,1.0
Benign,0,0,90,90,4,20,Benign_T090_rep04_043525,/mnt/d/Patrick/VMSnapshots/Datasets/Benign_20260413_032217/T090_rep04,94,53,12.56,2,3,0,0,4.43,37,6,109,15,94,94,1,73.46,1037,5,0,4562,884,63.36,4973,348.96,1634.0,5.83,7,73,64,147,7,122,16,32,16,0,5.3,41,1,1,16970,5620,15,91,186.48,2546,0.0,0.0,0.0,90,7624,4,15,4,0,4,4,4,0,3,1.33,2,3,38028,500.37,1756,3167,680,869,1581,1991,9959,1177,1724,899,74,196,652,0.0462,0.0833,0.0179,0,0,0,0,5872,1,0,0,0,0,1148,40,0,28,1,10,0,0.0,0.25,0.3312,0.0009,0.0009,0.4493,0.0082,0.0002,0.0532,0.016,0.0322,1.0
Benign,0,0,90,90,5,25,Benign_T090_rep05_045410,/mnt/d/Patrick/VMSnapshots/Datasets/Benign_20260413_032217/T090_rep05,113,59,13.31,1,3,0,0,4.67,38,6,115,2,113,113,1,54.96,430,4,0,1977,459,40.35,2283,221.98,1331.0,5.14,3,54,33,87,7,730,84,104,84,0,22.12,196,0,0,20966,6556,19,110,190.6,3320,0.0,0.0,0.0,109,9941,4,15,26,0,0,4,4,0,13,2.0,3,0,31453,449.33,1624,1282,612,922,1760,1680,8987,584,1730,643,60,165,339,0.0516,0.0408,0.0195,0,0,0,0,4193,0,0,0,0,0,1232,44,4,28,2,14,0,0.0909,0.3182,0.3127,0.0009,0.0007,0.4741,0.0,0.0,0.0354,0.0273,0.044,0.0
Cerber,1,1,5,5,1,1,Cerber_T005_rep01_045659,/mnt/d/Patrick/VMSnapshots/Datasets/Cerber_20260413_045623/T005_rep01,101,55,13.74,4,4,0,0,5.0,40,5,110,9,101,101,1,74.94,1037,5,0,5213,926,62.81,5604,336.93,1640.0,5.86,7,73,75,175,7,1068,66,101,66,0,25.43,108,2,3,17586,6024,25,97,181.3,2280,0.0,0.0,0.0,96,7672,5,20,11,3,9,11,11,0,6,1.83,5,4,42058,489.05,1905,3570,796,913,1803,2257,10992,1234,1860,985,85,213,701,0.0453,0.0849,0.0189,0,0,0,0,6012,1,0,0,0,0,1187,41,0,28,1,10,0,0.0,0.2439,0.3425,0.0014,0.0011,0.4363,0.0028,0.0002,0.0495,0.014,0.0336,0.8182
Cerber,1,1,5,5,2,6,Cerber_T005_rep02_051153,/mnt/d/Patrick/VMSnapshots/Datasets/Cerber_20260413_045623/T005_rep02,101,55,13.26,4,4,0,0,5.0,40,5,110,9,101,101,1,74.94,1037,5,0,5214,927,62.82,5604,336.93,1640.0,5.86,7,74,75,175,7,1068,66,101,66,0,25.43,108,2,3,17505,6023,24,97,180.46,2243,0.0,0.0,0.0,96,7586,5,20,12,3,9,12,12,0,6,2.0,5,4,42015,488.55,1906,3601,828,913,1731,2262,10928,1237,1860,986,85,213,699,0.0454,0.0857,0.0197,0,0,0,0,6002,1,0,0,0,0,1187,41,0,28,1,10,0,0.0,0.2439,0.3441,0.0014,0.0011,0.4334,0.0028,0.0002,0.0495,0.0142,0.0336,0.75
Cerber,1,1,5,5,3,11,Cerber_T005_rep03_052643,/mnt/d/Patrick/VMSnapshots/Datasets/Cerber_20260413_045623/T005_rep03,100,55,13.31,3,4,0,0,4.95,39,5,110,10,100,100,1,74.91,1037,5,0,5152,925,62.83,5541,340.93,1640.0,5.85,7,73,74,173,7,1000,60,94,60,0,24.39,107,2,3,17327,5961,24,96,180.49,2205,0.0,0.0,0.0,95,7506,5,20,10,3,9,10,10,0,5,2.0,5,4,41643,489.92,1892,3561,820,904,1732,2231,10836,1227,1848,975,84,209,693,0.0454,0.0855,0.0197,0,0,0,0,6001,1,0,0,0,0,1159,41,0,28,1,10,0,0.0,0.2439,0.344,0.0014,0.0012,0.4332,0.003,0.0002,0.05,0.0142,0.0336,0.9
Cerber,1,1,5,5,4,16,Cerber_T005_rep04_054105,/mnt/d/Patrick/VMSnapshots/Datasets/Cerber_20260413_045623/T005_rep04,100,55,13.27,3,4,0,0,4.95,39,5,108,8,100,100,1,74.91,1037,5,0,5152,925,62.83,5541,340.93,1640.0,5.85,7,73,74,173,7,1005,60,94,60,0,24.51,109,2,3,17391,5961,24,96,181.16,2275,0.0,0.0,0.0,95,7573,5,20,12,3,9,12,12,0,6,2.0,5,4,41614,489.58,1890,3564,804,904,1717,2231,10833,1226,1847,975,84,209,693,0.0454,0.0856,0.0193,0,0,0,0,5999,1,0,0,0,0,1159,41,0,28,1,10,0,0.0,0.2439,0.3428,0.0014,0.0012,0.4355,0.003,0.0002,0.05,0.0142,0.0336,0.75
Cerber,1,1,5,5,5,21,Cerber_T005_rep05_055542,/mnt/d/Patrick/VMSnapshots/Datasets/Cerber_20260413_045623/T005_rep05,101,55,13.23,4,4,0,0,5.0,40,5,111,10,101,101,1,74.94,1037,5,0,5213,926,62.81,5604,336.93,1640.0,5.86,7,73,75,175,7,1073,68,103,68,0,24.95,110,2,3,17509,6023,24,97,180.51,2249,0.0,0.0,0.0,96,7591,5,20,11,3,9,11,11,0,6,1.83,5,4,41998,488.35,1903,3594,812,913,1724,2261,10944,1237,1860,986,85,213,702,0.0453,0.0856,0.0193,0,0,0,0,6012,1,0,0,0,0,1187,41,0,28,1,10,0,0.0,0.2439,0.344,0.0014,0.0011,0.4335,0.0028,0.0002,0.0495,0.014,0.0336,0.8182
Cerber,1,2,10,10,1,2,Cerber_T010_rep01_045939,/mnt/d/Patrick/VMSnapshots/Datasets/Cerber_20260413_045623/T010_rep01,100,55,13.29,2,4,0,0,4.95,39,5,110,10,100,100,1,71.79,1037,5,0,4879,903,64.2,5256,350.62,1640.0,5.84,7,73,67,161,7,974,59,93,59,0,23.76,105,2,3,17422,5946,24,96,181.48,2308,0.0,0.0,0.0,95,7609,5,20,13,3,9,13,13,0,6,2.17,5,4,40387,504.84,1824,3494,810,901,1690,2185,10546,1219,1799,922,79,197,665,0.0452,0.0865,0.0201,0,0,0,0,6038,15,0,0,0,0,1136,41,0,28,1,10,0,0.0,0.2439,0.3413,0.0014,0.0011,0.4367,0.0031,0.0025,0.05,0.015,0.033,0.6923
Cerber,1,2,10,10,2,7,Cerber_T010_rep02_051423,/mnt/d/Patrick/VMSnapshots/Datasets/Cerber_20260413_045623/T010_rep02,102,55,13.23,4,4,0,0,5.05,40,5,109,7,102,102,1,72.15,1037,5,0,4984,905,63.9,5364,341.86,1640.0,5.85,7,73,69,165,7,1080,67,103,67,0,25.12,106,2,3,17710,6052,24,98,180.71,2340,0.0,0.0,0.0,97,7720,5,20,13,3,9,13,13,0,6,2.17,5,4,41062,500.76,1848,3543,854,919,1710,2230,10695,1235,1820,940,81,205,673,0.045,0.0863,0.0208,0,0,0,0,6037,15,0,0,0,0,1192,41,0,28,1,10,0,0.0,0.2439,0.3417,0.0014,0.0011,0.4359,0.0028,0.0025,0.049,0.0146,0.0331,0.6923
Cerber,1,2,10,10,3,12,Cerber_T010_rep03_052907,/mnt/d/Patrick/VMSnapshots/Datasets/Cerber_20260413_045623/T010_rep03,101,55,13.2,3,4,0,0,5.0,39,5,110,9,101,101,1,72.58,1037,5,0,4963,905,63.63,5347,344.83,1640.0,5.85,7,73,69,164,7,1016,61,96,61,0,24.19,106,2,3,17476,5990,24,97,180.16,2263,0.0,0.0,0.0,96,7590,5,20,13,3,9,13,13,0,6,2.17,5,4,40608,501.33,1829,3501,814,910,1696,2199,10580,1222,1809,937,80,201,684,0.045,0.0862,0.02,0,0,0,0,6089,15,0,0,0,0,1164,41,0,28,1,10,0,0.0,0.2439,0.3428,0.0014,0.0011,0.4343,0.003,0.0025,0.0495,0.0147,0.033,0.6923
