family,stage_hint,behavior_stage,actual_offset_s,target_offset_s,rep,run,snap_name,snap_dir,pslist_count,pslist_unique_names,pslist_avg_threads,pslist_wow64_count,pslist_exited_count,pslist_ransom_procs,pslist_wannacry_procs,pslist_avg_children,pslist_max_children,pslist_parent_missing_count,psscan_count,hidden_process_count,cmdline_count,cmdline_with_args,cmdline_suspicious_count,cmdline_avg_length,cmdline_max_length,cmdline_unusual_dir_count,cmdline_script_tool_count,dlllist_total,dlllist_unique_dlls,dlllist_avg_per_process,dlllist_non_system,dlllist_avg_load_total_per_process,dlllist_max_load_total_per_process,dlllist_avg_max_loadcount_per_process,dlllist_unusual_path_pid_count,dlllist_unusual_path_hit_count,dlllist_crypto_pid_count,dlllist_crypto_hit_count,dlllist_crypto_dlls,ldrmodules_total,ldrmodules_not_in_load,ldrmodules_not_in_init,ldrmodules_not_in_mem,ldrmodules_hidden_count,ldrmodules_avg_per_process,ldrmodules_max_per_process,ldrmodules_suspicious_path_pid_count,ldrmodules_suspicious_path_hit_count,vad_total,vad_exec_count,vad_private_exec,vad_pid_count,vad_avg_regions_per_process,vad_max_regions_per_process,vad_avg_total_mem_per_process,vad_max_total_mem_per_process,vad_avg_max_region_size_per_process,vad_private_pid_count,vad_private_region_count,vad_rwx_pid_count,vad_rwx_region_count,malfind_count,malfind_mz_regions,malfind_rwx_region_count,malfind_private,malfind_private_exec,malfind_shellcode_regions,malfind_pid_count,malfind_avg_regions_per_process,malfind_max_regions_per_process,malfind_rwx_pid_count,handle_total,handle_avg_per_process,handle_file_count,handle_registry_count,handle_mutex_count,handle_process_count,handle_thread_count,handle_port_count,handle_event_count,handle_section_count,handle_semaphore_count,handle_timer_count,handle_desktop_count,handle_directory_count,handle_token_count,handle_file_ratio,handle_registry_ratio,handle_mutex_ratio,handle_encrypted_files,handle_wncryt_count,handle_eky_count,handle_fun_count,filescan_total,filescan_encrypted,filescan_ransom_notes,filescan_wncryt,filescan_fun,filescan_jigsaw_notes,svcscan_total,svcscan_running,svcscan_stopped,svcscan_security_stopped,priv_total_enabled,netstat_total,netstat_established,netstat_listening,netstat_unique_ips,netstat_outbound_count,netstat_established_ratio,netstat_outbound_ratio,vad_exec_ratio,vad_priv_exec_ratio,vad_rwx_ratio,vad_private_ratio,ldrmodules_suspicious_path_ratio,filescan_encrypted_ratio,cmdline_unusual_dir_ratio,dlllist_unusual_path_ratio,dlllist_crypto_ratio,malfind_rwx_ratio,signal_injection_score,signal_process_score,signal_benign_sep_score,signal_encryption_score,tier1_composite
Dharma,2,3,30,30,5,22,Dharma_T030_rep05,/home/pthrower/Datasets/Dharma_20260330_034041/T030_rep05,96,54,12.68,2,6,1,0,4.13,37,5,98,2,96,96,0,26.47,320,1,0,1893,541,51.16,2158,295.89,1634.0,4.86,3,11,23,48,7,396,32,53,32,0,14.67,38,1,1,16535,5518,15,90,183.72,2286,0.0,0.0,0.0,89,7325,4,15,,,,,,,,,,,28890,555.58,1355,2300,655,803,1221,1640,7400,888,1344,681,51,144,568,0.0469,0.0796,0.0227,2,0,0,0,6419,881,0,0,0,0,635,217,417,3,1104,40,0,28,1,10,0.0,0.25,0.3337,0.0009,0.0009,0.443,0.0025,0.1372,0.0104,0.0058,0.0254,0,0.1805,0.7586,0.693,0.7333,1.1603
Dharma,3,2,60,60,1,3,Dharma_T060_rep01,/home/pthrower/Datasets/Dharma_20260330_034041/T060_rep01,103,55,12.32,2,9,1,0,4.25,38,5,103,0,103,103,2,50.62,985,6,2,2368,594,46.43,2823,269.02,1634.0,4.82,4,5,36,75,7,484,47,69,47,0,15.12,69,1,1,17098,5729,15,94,181.89,2334,0.0,0.0,0.0,93,7523,4,15,8,0,8,8,8,0,3,2.67,5,3,34594,516.33,1604,3010,783,880,1443,1896,8764,1120,1533,771,69,177,646,0.0464,0.087,0.0226,0,0,0,0,6824,1605,0,0,0,0,,,,,1230,40,0,28,1,10,0.0,0.25,0.3351,0.0009,0.0009,0.44,0.0021,0.2352,0.0583,0.0021,0.0317,1.0,0.9031,0.9032,0.7515,0.6667,1.3956
Dharma,3,2,60,60,2,8,Dharma_T060_rep02,/home/pthrower/Datasets/Dharma_20260330_034041/T060_rep02,103,55,12.28,2,9,1,0,4.25,38,5,103,0,103,103,2,51.67,985,6,2,2651,630,51.98,3128,299.96,1634.0,5.41,4,5,41,85,7,484,38,62,38,0,16.13,69,1,1,17096,5735,15,94,181.87,2329,0.0,0.0,0.0,93,7515,4,15,9,0,9,9,9,0,3,3.0,6,3,34453,514.22,1577,2999,774,884,1407,1900,8669,1102,1544,783,69,178,768,0.0458,0.087,0.0225,0,0,0,0,6868,1598,0,0,0,0,,,,,1230,40,0,28,1,10,0.0,0.25,0.3355,0.0009,0.0009,0.4396,0.0021,0.2327,0.0583,0.0019,0.0321,1.0,0.9297,0.8948,0.764,0.6667,1.4095
Dharma,3,2,60,60,3,13,Dharma_T060_rep03,/home/pthrower/Datasets/Dharma_20260330_034041/T060_rep03,103,55,12.27,2,9,1,0,4.25,38,5,103,0,103,103,2,53.45,985,7,2,2901,662,54.74,3507,325.87,1634.0,5.43,4,26,44,95,7,488,44,66,44,0,15.74,69,1,1,16971,5729,15,94,180.54,2201,0.0,0.0,0.0,93,7392,4,15,9,0,9,9,9,0,3,3.0,6,3,34605,516.49,1609,2947,806,885,1438,1907,8722,1125,1537,786,68,178,751,0.0465,0.0852,0.0233,0,0,0,0,6873,1648,0,0,0,0,,,,,1230,40,0,28,1,10,0.0,0.25,0.3376,0.0009,0.0009,0.4356,0.002,0.2398,0.068,0.009,0.0327,1.0,0.9325,0.9067,0.7706,0.6667,0.9905
Dharma,3,2,60,60,4,18,Dharma_T060_rep04,/home/pthrower/Datasets/Dharma_20260330_034041/T060_rep04,103,55,12.33,2,9,1,0,4.25,38,5,104,1,103,103,3,52.56,985,7,2,2411,598,43.84,2835,249.11,1634.0,4.69,5,6,38,74,7,501,43,73,43,0,13.18,69,1,1,17075,5731,15,94,181.65,2303,0.0,0.0,0.0,93,7493,4,15,10,0,10,10,10,0,3,3.33,7,3,33868,521.05,1573,2878,792,880,1409,1888,8616,1095,1516,766,67,170,615,0.0464,0.085,0.0234,0,0,0,0,6671,1528,0,0,0,0,,,,,1230,40,0,28,1,10,0.0,0.25,0.3356,0.0009,0.0009,0.4388,0.002,0.2291,0.068,0.0025,0.0307,1.0,1.0744,0.8874,0.7242,0.6667,1.3714
Dharma,3,2,60,60,5,23,Dharma_T060_rep05,/home/pthrower/Datasets/Dharma_20260330_034041/T060_rep05,103,55,12.37,2,9,1,0,4.25,38,5,103,0,103,103,2,50.74,985,7,2,2645,605,51.86,3202,309.22,1634.0,5.29,4,5,42,83,7,488,34,57,34,0,15.74,69,1,1,17173,5731,15,94,182.69,2396,0.0,0.0,0.0,93,7595,4,15,10,0,10,10,10,0,3,3.33,7,3,34097,524.57,1587,2870,784,880,1431,1888,8666,1118,1523,767,67,174,670,0.0465,0.0842,0.023,0,0,0,0,6688,1505,0,0,0,0,,,,,1230,40,0,28,1,10,0.0,0.25,0.3337,0.0009,0.0009,0.4423,0.002,0.225,0.068,0.0019,0.0314,1.0,0.9586,0.8974,0.7618,0.6667,1.4102
Dharma,3,2,120,120,1,4,Dharma_T120_rep01,/home/pthrower/Datasets/Dharma_20260330_034041/T120_rep01,104,55,11.6,2,9,1,0,4.29,38,5,107,3,104,104,3,106.21,1123,12,2,3712,727,43.16,4457,254.14,1610.0,5.02,5,25,60,121,7,153,14,30,14,0,5.67,79,0,0,16783,5767,15,95,176.66,2377,0.0,0.0,0.0,94,7491,4,15,2,0,2,2,2,0,1,2.0,2,1,35053,449.4,1635,2688,616,890,1392,1934,8982,1006,1603,868,78,194,515,0.0466,0.0767,0.0176,0,0,0,0,6164,1227,0,0,0,0,,,,,1235,40,0,28,1,10,0.0,0.25,0.3436,0.0009,0.0009,0.4463,0.0,0.1991,0.1154,0.0067,0.0326,1.0,0.8149,0.9031,0.5339,0.6667,1.1441
Dharma,3,2,120,120,2,9,Dharma_T120_rep02,/home/pthrower/Datasets/Dharma_20260330_034041/T120_rep02,103,54,11.79,2,9,1,0,4.25,38,5,106,3,103,103,3,106.0,1123,12,2,3688,714,42.88,4468,253.36,1610.0,5.02,5,22,63,119,7,147,14,28,14,0,6.12,79,0,0,16731,5730,15,94,177.99,2392,0.0,0.0,0.0,93,7498,4,15,1,0,1,1,1,0,1,1.0,1,1,36009,467.65,1654,2920,646,884,1418,1958,9185,1117,1651,877,75,193,503,0.0459,0.0811,0.0179,0,0,0,0,6252,1174,0,0,0,0,,,,,1230,40,0,28,1,10,0.0,0.25,0.3425,0.0009,0.0009,0.4482,0.0,0.1878,0.1165,0.006,0.0323,1.0,0.7841,0.9393,0.5531,0.6667,1.1832
Dharma,3,3,120,120,3,14,Dharma_T120_rep03,/home/pthrower/Datasets/Dharma_20260330_034041/T120_rep03,104,55,11.58,2,9,1,0,4.29,38,5,106,2,104,104,3,106.21,1123,12,2,3582,703,41.65,4303,244.37,1610.0,4.95,5,20,58,117,7,155,16,31,16,0,5.54,79,0,0,16772,5767,15,95,176.55,2364,0.0,0.0,0.0,94,7484,4,15,,,,,,,,,,,35161,450.78,1659,2738,622,886,1381,1932,9005,997,1626,872,78,182,504,0.0472,0.0779,0.0177,0,0,0,0,5909,1010,0,0,0,0,,,,,1235,40,0,28,1,10,0.0,0.25,0.3438,0.0009,0.0009,0.4462,0.0,0.1709,0.1154,0.0056,0.0327,0,0.5079,0.9011,0.5342,0.6667,1.2017
Dharma,3,3,120,120,4,19,Dharma_T120_rep04,/home/pthrower/Datasets/Dharma_20260330_034041/T120_rep04,103,54,11.76,2,9,1,0,4.25,38,5,105,2,103,103,3,106.0,1123,12,2,3434,695,40.4,4181,237.89,1610.0,4.87,5,21,57,110,7,135,15,27,15,0,5.19,79,0,0,16710,5731,15,94,177.77,2379,0.0,0.0,0.0,93,7479,4,15,,,,,,,,,,,36265,464.94,1678,2940,667,881,1421,1977,9235,1109,1671,891,78,193,449,0.0463,0.0811,0.0184,0,0,0,0,6134,1092,0,0,0,0,,,,,1230,40,0,28,1,10,0.0,0.25,0.343,0.0009,0.0009,0.4476,0.0,0.178,0.1165,0.0061,0.032,0,0.5075,0.9431,0.5467,0.6667,1.1718
Dharma,3,3,120,120,5,24,Dharma_T120_rep05,/home/pthrower/Datasets/Dharma_20260330_034041/T120_rep05,103,54,11.83,2,9,1,0,4.25,38,5,105,2,103,103,2,59.66,985,8,2,3378,693,48.26,4088,-62.49,1610.0,5.4,5,27,57,113,7,127,11,19,11,0,6.05,79,0,0,16779,5734,15,94,178.5,2439,0.0,0.0,0.0,93,7547,4,15,,,,,,,,,,,36357,466.12,1679,2915,651,882,1438,1975,9247,1123,1677,891,78,195,521,0.0462,0.0802,0.0179,0,0,0,0,6250,1172,0,0,0,0,,,,,1230,40,0,28,1,10,0.0,0.25,0.3417,0.0009,0.0009,0.4498,0.0,0.1875,0.0777,0.008,0.0335,0,0.394,0.9491,0.554,0.6667,1.0619
Dharma,4,3,180,180,1,5,Dharma_T180_rep01,/home/pthrower/Datasets/Dharma_20260330_034041/T180_rep01,99,53,11.53,2,9,1,0,4.26,37,5,105,6,99,99,3,105.45,1123,11,2,3524,709,42.98,4272,254.02,1610.0,5.12,5,28,59,114,7,108,5,17,5,0,6.35,40,0,0,16412,5524,14,90,182.36,2560,0.0,0.0,0.0,89,7498,3,14,,,,,,,,,,,33533,453.15,1603,2578,586,852,1278,1841,8496,980,1574,835,75,180,484,0.0478,0.0769,0.0175,0,0,0,0,5748,824,0,0,0,0,,,,,1216,40,0,28,1,10,0.0,0.25,0.3366,0.0009,0.0009,0.4569,0.0,0.1434,0.1111,0.0079,0.0323,0,0.4918,0.8586,0.5327,0.6667,1.0705
Dharma,4,3,180,180,2,10,Dharma_T180_rep02,/home/pthrower/Datasets/Dharma_20260330_034041/T180_rep02,99,53,11.49,2,9,1,0,4.26,37,5,102,3,99,99,2,57.21,985,7,2,3392,673,49.88,4115,298.54,1610.0,5.74,5,6,60,114,7,90,7,19,7,0,5.29,47,0,0,16293,5531,14,90,181.03,2439,0.0,0.0,0.0,89,7373,3,14,,,,,,,,,,,33552,447.36,1601,2504,590,853,1278,1861,8545,920,1602,840,74,176,424,0.0477,0.0746,0.0176,0,0,0,0,5495,706,0,0,0,0,635,214,420,3,1216,40,0,28,1,10,0.0,0.25,0.3395,0.0009,0.0009,0.4525,0.0,0.1285,0.0707,0.0018,0.0336,0,0.3811,0.848,0.5174,0.6667,1.4139
Dharma,4,3,180,180,3,15,Dharma_T180_rep03,/home/pthrower/Datasets/Dharma_20260330_034041/T180_rep03,99,52,11.63,2,9,1,0,4.26,37,5,102,3,99,99,3,104.68,1123,11,2,3578,725,43.63,4325,257.9,1610.0,5.12,5,42,60,114,7,159,9,27,9,0,7.23,47,1,1,16441,5543,14,90,182.68,2560,0.0,0.0,0.0,89,7503,3,14,,,,,,,,,,,33803,456.8,1622,2610,591,853,1300,1866,8563,933,1617,841,75,174,468,0.048,0.0772,0.0175,0,0,0,0,5486,633,0,0,0,0,,,,,1216,40,0,28,1,10,0.0,0.25,0.3371,0.0009,0.0009,0.4564,0.0063,0.1154,0.1111,0.0117,0.0319,0,0.4937,0.8549,0.5487,0.6667,0.8584
Dharma,4,3,180,180,4,20,Dharma_T180_rep04,/home/pthrower/Datasets/Dharma_20260330_034041/T180_rep04,99,53,11.61,2,9,1,0,4.26,37,5,101,2,99,99,2,50.55,840,5,2,3454,710,51.55,4160,307.15,1616.0,5.55,5,35,58,111,7,86,4,17,4,0,5.06,40,0,0,16388,5524,14,90,182.09,2544,0.0,0.0,0.0,89,7482,3,14,,,,,,,,,,,34300,457.33,1634,2724,596,857,1320,1874,8632,956,1609,854,76,181,459,0.0476,0.0794,0.0174,0,0,0,0,5646,838,0,0,0,0,635,214,420,3,1213,40,0,28,1,10,0.0,0.25,0.3371,0.0009,0.0009,0.4566,0.0,0.1484,0.0505,0.0101,0.0321,0,0.3798,0.8684,0.5161,0.6667,0.9434
Dharma,4,2,180,180,5,25,Dharma_T180_rep05,/home/pthrower/Datasets/Dharma_20260330_034041/T180_rep05,99,53,11.53,2,9,1,0,4.26,37,5,105,6,99,99,3,95.47,1123,10,2,3678,736,44.85,4430,264.22,1616.0,5.05,5,35,60,118,7,108,5,17,5,0,5.68,40,1,1,16361,5526,14,90,181.79,2508,0.0,0.0,0.0,89,7446,3,14,2,0,2,2,2,0,1,2.0,2,1,33855,451.4,1609,2562,594,833,1297,1858,8570,962,1601,845,75,186,559,0.0475,0.0757,0.0175,0,0,0,0,5625,785,0,0,0,0,,,,,1216,40,0,28,1,10,0.0,0.25,0.3378,0.0009,0.0009,0.4551,0.0093,0.1396,0.101,0.0095,0.0321,1.0,0.7997,0.8622,0.5252,0.6667,0.9853
Dharma,1,2,5,5,1,1,Dharma_T005_rep01_142150,/home/pthrower/Datasets/Dharma_20260413_142116/T005_rep01,106,59,13.11,3,7,1,0,4.77,41,5,114,8,106,106,1,69.04,1037,5,0,4925,913,62.34,5350,342.08,1634.0,5.85,7,73,70,159,7,1051,56,91,56,0,26.27,107,2,3,17536,6025,20,99,177.13,2205,0.0,0.0,0.0,98,7581,4,15,9,0,4,9,9,0,5,1.8,4,3,41063,494.73,1853,3508,853,923,1736,2226,10665,1228,1819,941,82,210,780,0.0451,0.0854,0.0208,0,0,0,0,6361,58,0,0,0,0,635,222,412,3,1273,40,0,28,1,10,0.0,0.25,0.3436,0.0011,0.0009,0.4323,0.0029,0.0091,0.0472,0.0148,0.0323,0.4444,0.5357,1.067,1.0557,0.3867,0.7766
Dharma,1,2,5,5,2,6,Dharma_T005_rep02_143606,/home/pthrower/Datasets/Dharma_20260413_142116/T005_rep02,106,59,13.08,3,7,1,0,4.77,41,5,113,7,106,106,1,69.04,1037,5,0,4905,911,62.09,5339,341.24,1634.0,5.85,7,73,70,159,7,1051,55,90,55,0,26.27,108,2,3,17557,6024,19,99,177.34,2232,0.0,0.0,0.0,98,7604,4,15,7,0,4,7,7,0,5,1.4,2,3,40984,493.78,1851,3513,836,923,1724,2225,10660,1225,1819,941,82,210,772,0.0452,0.0857,0.0204,0,0,0,0,6343,59,0,0,0,0,635,222,412,3,1273,40,0,28,1,10,0.0,0.25,0.3431,0.0011,0.0009,0.4331,0.0029,0.0093,0.0472,0.0149,0.0324,0.5714,0.5665,1.0644,1.0489,0.3933,0.7693
Dharma,1,2,5,5,3,11,Dharma_T005_rep03_145048,/home/pthrower/Datasets/Dharma_20260413_142116/T005_rep03,107,59,13.11,4,7,1,0,4.61,42,5,112,5,107,107,2,91.85,2676,5,0,4785,893,60.57,5223,328.28,1634.0,5.85,7,73,70,157,7,1145,68,104,68,0,27.26,108,2,3,17725,6099,19,100,177.25,2230,0.0,0.0,0.0,99,7657,4,15,7,0,4,7,7,0,5,1.4,2,3,41518,494.26,1868,3548,858,932,1749,2262,10795,1239,1831,950,83,214,782,0.045,0.0855,0.0207,0,0,0,0,6338,59,0,0,0,0,635,223,411,3,1301,40,0,28,1,10,0.0,0.25,0.3441,0.0011,0.0008,0.432,0.0026,0.0093,0.0467,0.0153,0.0328,0.5714,0.6841,1.0772,1.1718,0.3933,0.7411
Dharma,1,2,5,5,4,16,Dharma_T005_rep04_150542,/home/pthrower/Datasets/Dharma_20260413_142116/T005_rep04,108,59,13.16,5,7,1,0,4.65,42,5,111,3,108,108,2,93.26,2676,5,0,5024,913,62.02,5462,333.04,1634.0,5.85,7,73,72,163,7,1189,69,106,69,0,27.65,108,2,3,17756,6145,19,101,175.8,2144,0.0,0.0,0.0,100,7614,4,15,7,0,4,7,7,0,5,1.4,2,3,41846,492.31,1877,3590,862,941,1770,2278,10870,1242,1841,959,84,218,788,0.0449,0.0858,0.0206,0,0,0,0,6782,59,0,0,0,0,635,223,411,3,1329,40,0,28,1,10,0.0,0.25,0.3461,0.0011,0.0008,0.4288,0.0025,0.0087,0.0463,0.0145,0.0324,0.5714,0.6846,1.0854,1.278,0.3933,0.7984
Dharma,1,2,5,5,5,21,Dharma_T005_rep05_152027,/home/pthrower/Datasets/Dharma_20260413_142116/T005_rep05,106,59,13.02,3,7,1,0,4.77,41,5,111,5,106,106,1,69.04,1037,5,0,4906,911,62.1,5339,341.24,1634.0,5.85,7,73,70,159,7,1050,55,90,55,0,26.25,108,2,3,17553,6024,19,99,177.3,2236,0.0,0.0,0.0,98,7602,4,15,7,0,4,7,7,0,5,1.4,2,3,40940,493.25,1847,3506,821,923,1711,2224,10643,1225,1818,940,82,210,770,0.0451,0.0856,0.0201,0,0,0,0,6731,58,0,0,0,0,635,222,412,3,1273,40,0,28,1,10,0.0,0.25,0.3432,0.0011,0.0009,0.4331,0.0029,0.0086,0.0472,0.0149,0.0324,0.5714,0.5665,1.0617,1.0426,0.3867,0.7688
Dharma,1,2,10,10,1,2,Dharma_T010_rep01_142411,/home/pthrower/Datasets/Dharma_20260413_142116/T010_rep01,107,61,13.1,3,7,1,0,4.61,41,5,110,3,107,107,1,60.38,1037,5,0,4353,843,56.53,4885,319.82,1634.0,5.69,5,71,66,148,7,1095,62,98,62,0,24.89,106,2,3,17576,6068,19,100,175.76,2151,0.0,0.0,0.0,99,7549,4,15,6,0,2,6,6,0,4,1.5,3,2,39175,483.64,1721,3323,816,906,1605,2157,10248,1082,1775,911,82,205,829,0.0439,0.0848,0.0208,5,0,0,0,6801,106,0,0,0,0,635,222,412,3,1270,40,0,28,1,10,0.0,0.25,0.3452,0.0011,0.0009,0.4295,0.0027,0.0156,0.0467,0.0163,0.034,0.3333,0.4496,0.996,1.0189,0.8333,0.6619
Dharma,1,2,10,10,2,7,Dharma_T010_rep02_143827,/home/pthrower/Datasets/Dharma_20260413_142116/T010_rep02,108,60,13.05,4,7,1,0,4.46,42,4,109,1,108,108,2,68.72,2676,4,0,3601,775,62.09,4126,355.03,1634.0,5.9,4,67,54,119,7,1125,67,103,67,0,26.16,104,2,3,17717,6104,19,101,175.42,2196,0.0,0.0,0.0,100,7634,4,15,6,0,2,6,6,0,4,1.5,3,2,38046,494.1,1684,3204,806,906,1575,2116,9960,1029,1717,895,75,201,821,0.0443,0.0842,0.0212,5,0,0,0,6151,233,0,0,0,0,635,223,411,3,1302,40,0,28,1,10,0.0,0.25,0.3445,0.0011,0.0008,0.4309,0.0027,0.0379,0.037,0.0186,0.033,0.3333,0.5635,0.968,1.1335,0.8333,0.482
Dharma,1,2,10,10,3,12,Dharma_T010_rep03_145309,/home/pthrower/Datasets/Dharma_20260413_142116/T010_rep03,107,60,12.96,3,7,1,0,4.61,41,5,109,2,107,107,1,44.58,568,4,0,3538,772,61.0,4065,355.83,1634.0,5.79,4,67,53,117,7,1038,53,87,53,0,25.95,108,1,2,17579,6030,20,100,175.79,2232,0.0,0.0,0.0,99,7610,4,15,6,0,1,6,6,0,3,2.0,4,1,37609,494.86,1693,3171,817,897,1543,2079,9865,1017,1704,884,74,196,813,0.045,0.0843,0.0217,3,0,0,0,6043,216,0,0,0,0,635,222,412,3,1274,40,0,28,1,10,0.0,0.25,0.343,0.0011,0.0009,0.4329,0.0019,0.0357,0.0374,0.0189,0.0331,0.1667,0.3736,0.955,1.0362,0.7667,0.4599
Dharma,1,2,10,10,4,17,Dharma_T010_rep04_150813,/home/pthrower/Datasets/Dharma_20260413_142116/T010_rep04,107,60,13.19,3,7,1,0,4.61,41,5,109,2,107,107,1,45.22,568,4,0,3601,774,59.03,4134,343.51,1634.0,5.8,4,68,54,118,7,1076,56,92,56,0,25.62,108,2,3,17654,6049,19,100,176.54,2232,0.0,0.0,0.0,99,7646,4,15,7,0,3,7,7,0,5,1.4,3,3,37882,491.97,1671,3171,825,900,1575,2100,9957,1024,1707,893,75,197,813,0.0441,0.0837,0.0218,4,0,0,0,6299,231,0,0,0,0,635,222,412,3,1274,40,0,28,1,10,0.0,0.25,0.3426,0.0011,0.0008,0.4331,0.0028,0.0367,0.0374,0.0189,0.0328,0.4286,0.501,0.9662,1.0341,0.8,0.4659
Dharma,1,2,10,10,5,22,Dharma_T010_rep05_152257,/home/pthrower/Datasets/Dharma_20260413_142116/T010_rep05,108,61,12.94,3,7,1,0,4.65,41,5,110,2,108,108,1,45.47,568,4,0,3603,776,60.05,4131,349.4,1634.0,5.8,4,68,55,119,7,1067,58,94,58,0,25.4,105,2,3,17579,6055,19,101,174.05,2157,0.0,0.0,0.0,100,7559,4,15,5,0,1,5,5,0,3,1.67,3,1,37767,490.48,1697,3185,809,904,1558,2089,9875,1029,1708,891,76,197,816,0.0449,0.0843,0.0214,4,0,0,0,6278,234,0,0,0,0,635,222,412,3,1275,40,0,28,1,10,0.0,0.25,0.3444,0.0011,0.0009,0.43,0.0028,0.0373,0.037,0.0189,0.033,0.2,0.3841,0.9621,1.0242,0.8,0.4638
Dharma,2,2,20,20,1,3,Dharma_T020_rep01_142646,/home/pthrower/Datasets/Dharma_20260413_142116/T020_rep01,105,58,12.79,3,6,1,0,4.52,40,5,107,2,105,105,1,35.7,320,3,0,2773,685,52.32,3305,316.3,1634.0,4.87,4,63,37,81,7,984,79,112,79,0,25.89,103,2,3,17428,6008,15,99,176.04,2161,0.0,0.0,0.0,98,7494,4,15,,,,,,,,,,,34721,526.08,1522,3037,746,873,1440,2013,8763,990,1565,801,66,178,798,0.0438,0.0875,0.0215,4,0,0,0,6387,911,0,0,0,0,,,,,1265,40,0,28,1,10,0.0,0.25,0.3447,0.0009,0.0009,0.43,0.003,0.1426,0.0286,0.0227,0.0292,0,0.3138,0.8823,1.0068,0.8,0.3641
Dharma,2,2,20,20,2,8,Dharma_T020_rep02_144106,/home/pthrower/Datasets/Dharma_20260413_142116/T020_rep02,105,58,12.9,3,6,1,0,4.52,40,5,108,3,105,105,1,41.08,568,4,0,3035,717,58.37,3495,342.56,1634.0,5.31,4,65,40,91,7,982,62,93,62,0,25.84,102,2,3,17382,6012,15,99,175.58,2098,0.0,0.0,0.0,98,7442,4,15,,,,,,,,,,,37416,512.55,1625,3245,776,896,1552,2065,9770,1055,1679,873,73,194,821,0.0434,0.0867,0.0207,2,0,0,0,5891,869,0,0,0,0,635,221,413,3,1265,40,0,28,1,10,0.0,0.25,0.3459,0.0009,0.0009,0.4281,0.0031,0.1475,0.0381,0.0214,0.03,0,0.3059,0.9593,1.018,0.7333,0.3732
Dharma,2,2,20,20,3,13,Dharma_T020_rep03_145546,/home/pthrower/Datasets/Dharma_20260413_142116/T020_rep03,108,61,13.13,3,7,1,0,4.65,41,5,110,2,108,108,1,29.34,320,3,0,2257,607,48.02,2576,269.19,1640.0,4.98,3,38,34,66,7,1139,241,275,241,0,24.76,98,2,2,17910,6096,19,101,177.33,2388,0.0,0.0,0.0,100,7820,4,15,4,0,0,4,4,0,2,2.0,3,0,34994,514.62,1529,2949,817,882,1469,2024,8952,987,1612,788,68,180,732,0.0437,0.0843,0.0233,4,0,0,0,5723,875,0,0,0,0,635,221,412,3,1275,40,0,28,1,10,0.0,0.25,0.3404,0.0011,0.0008,0.4366,0.0018,0.1529,0.0278,0.0168,0.0292,0.0,0.3884,0.8871,1.0172,0.8,0.4927
Dharma,2,2,20,20,4,18,Dharma_T020_rep04_151104,/home/pthrower/Datasets/Dharma_20260413_142116/T020_rep04,106,58,12.74,4,6,1,0,4.57,41,5,109,3,106,106,1,31.92,320,2,0,2106,551,43.88,2486,253.02,1451.0,4.75,1,31,31,61,7,1023,193,224,193,0,26.23,102,2,3,17703,6052,15,100,177.03,2330,0.0,0.0,0.0,99,7695,4,15,,,,,,,,,,,34306,519.79,1498,2875,775,878,1407,2004,8670,965,1559,793,66,179,790,0.0437,0.0838,0.0226,4,0,0,0,6450,907,0,0,0,0,635,221,412,3,1293,40,0,28,1,10,0.0,0.25,0.3419,0.0008,0.0008,0.4347,0.0029,0.1406,0.0189,0.0147,0.029,0,0.3663,0.8672,1.1222,0.8,0.6101
Dharma,2,2,20,20,5,23,Dharma_T020_rep05_152542,/home/pthrower/Datasets/Dharma_20260413_142116/T020_rep05,105,58,12.86,3,6,1,0,4.52,40,5,107,2,105,105,1,35.1,320,3,0,2582,659,50.63,3074,303.73,1634.0,4.94,3,46,35,75,7,984,98,129,98,0,25.89,102,2,3,17466,6014,15,99,176.42,2177,0.0,0.0,0.0,98,7515,4,15,,,,,,,,,,,35036,530.85,1541,3010,782,873,1462,2024,8882,992,1582,799,66,178,794,0.044,0.0859,0.0223,4,0,0,0,6059,884,0,0,0,0,,,,,1265,40,0,28,1,10,0.0,0.25,0.3443,0.0009,0.0009,0.4303,0.003,0.1459,0.0286,0.0178,0.029,0,0.3225,0.8885,1.0212,0.8,0.4519
Dharma,2,2,45,45,1,4,Dharma_T045_rep01_142944,/home/pthrower/Datasets/Dharma_20260413_142116/T045_rep01,108,59,12.82,2,9,1,0,4.46,41,5,108,0,108,108,3,43.69,568,7,2,3053,693,52.64,3657,21.29,1634.0,5.17,5,40,45,93,7,608,52,78,52,0,16.0,68,1,1,17739,6050,15,99,179.18,2281,0.0,0.0,0.0,98,7673,4,15,8,0,8,8,8,0,3,2.67,5,3,36535,507.43,1659,3155,861,910,1550,2005,9310,1106,1610,847,74,188,695,0.0454,0.0864,0.0236,0,0,0,0,6984,1597,0,0,0,0,,,,,1348,40,0,28,1,10,0.0,0.25,0.3411,0.0008,0.0008,0.4325,0.0016,0.2287,0.0648,0.0131,0.0305,1.0,1.017,0.9513,0.7968,0.6667,0.7609
